"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Poland","POL","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","3860758","3675922","3516830","3374714","3245444","3162521","3102439","3075744","3078165","3115680","3190141","3309179","3439491","3566695","3678458","3771617","3854629","3915213","3920816","3928427","3957145","3976740","4026899","3973296","3841339","3740380","3674692","3579857","3433762","3318722","3221253","3105262","2983070","2855692","2723661","2602020","2484820","2375205","2294369","2234937","2191659","2187172","2160861","2152655","","","2296529","2277483","2312509","1333675","1499410","1532778","1598937","",
"Pre-demographic dividend","PRE","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","20848114","22000730","23267492","24536558","26413268","27919604","29685788","32730484","36400520","40441284","42863588","44978964","46783220","47952536","48893072","48663272","48204300","48484984","49204260","49574292","50833076","52914124","53945672","56546212","58147784","60060360","59059080","64324788","66894752","69462136","73443240","77291840","83618224","90189296","95243728","99180064","103784160","107625336","111542568","115507616","119290136","124450176","129764232","134144568","137371872","138224944","142246960","146964000","152184656","157229344","161874080","166024976","170220912","173794240","175743760",
"Puerto Rico (US)","PRI","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","472742","475706","471992","462034","438800","429503","440163","","","","","497830","","","","","","","","","","","","","","","","","","","","","","","","","","","303833","299746","269885","268460","263734","258958","250579","227548","","208544","","","","","150261","144542",
"Korea, Dem. People's Rep.","PRK","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1546554","","","","","","","","","1507780","","","","","","",
"Portugal","PRT","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","1146156","1161241","1172186","1187909","1179200","1204567","1207902","1220123","1221191","1233511","1240307","1223127","1221539","1203119","1274887","1235312","1234293","1192032","","1078516","1019794","1004848","952941","929471","896681","867253","","832696","815231","810996","801545","769910","767872","758476","752739","750493","753646","754142","743662","733515","720740","703525","693045","674038","656727","638883","629804","621660","612700","601972","583173","587534","598661","",
"Paraguay","PRY","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","424179","436857","440151","451530","454986","452249","467552","478584","493231","504377","518968","530083","539889","549637","559080","570775","579687","600166","627190","656877","687331","720983","749336","798981","835089","862940","895777","905813","958734","951481","966476","966548","962661","935722","930918","933995","914138","894422","872906","852168","839291","820437","811486","","","","707543","","","","678276","684994","700094","706905","710209",
"West Bank and Gaza","PSE","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283868","303458","325892","","368321","388163","398978","402370","401372","388948","387138","381904","383559","390051","395205","402866","411368","424095","430409","442476","450182","459463","477204","488184","497002","502889","500687","503872","514700","",
"Pacific island small states","PSS","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","219568.0625","227789.671875","235009.234375","238903.734375","242637.4375","248866.953125","244740.90625","245309.953125","245642.171875","244822.796875","246042.484375","245050.9375","246824.40625","252893.328125","260075.765625","265904.15625","271593.6875","276785.03125","282547.375","288131.8125","291947.4375","296277.4375","301625.4375","309752.5","313057.9375","314379.0625","303460.6875","315141.78125","311990.09375","302551.5","302247.375","310103.5","314608.5","318751.90625","320537.4375","321207.53125","322424.09375","318491.28125","321282.4375","322232.25","330184.15625","332960.53125","334371.09375","340875.21875","345829.59375","350592.03125","358257.625","366459.96875","370385.96875","378388.4375","372490.125","370980.46875","365321.625","357906.53125","357181.375",
"Post-demographic dividend","PST","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","73291488","81387440","81330176","81238640","80299064","79598000","79077104","78299880","77848304","77440976","79007136","78395840","78281088","77006496","75679560","74564104","73796704","73125144","77057328","75600240","73172064","72451296","74370576","72056504","71922968","71704472","72120456","73132304","72663712","72606992","72235208","71857432","71201096","70532760","70062080","69778792","69139720","68923072","68826512","68278856","67971288","67832888","67471280","67415560","67464200","67833160","68326056","68897368","68971064","68877640","68308664","67338784","66609440","66809116","66449948",
"French Polynesia","PYF","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","24148","24822","25510","26667","27780","28533","28883","29528","29581","29482","29245","29012","29384","27944","27401","","","27259","27467","27854","28270","28195","29132","29600","30037","29415","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","15025","17511","19182","20237","22287","23615","25266","26065","27031","28472","30078","32618","34805","35920","37967","40636","42502","45367","48097","49657","48650","48785","49059","52016","52130","53631","55636","59912","60989","61067","62465","64255","66473","65351","69991","70927","75451","78123","84645","88723","94985","101424","105942","116721","129301","138715","145992","153548","157103","161888","161585","165364","171563","180287",
"Romania","ROU","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","1399856","1337599","1246699","1282257","","","","","","","1525426","","","","","1538012","1525282","1495026","1446881","1378976","1253480","1211239","1201229","1237655","1335973","1391951","1405308","1373079","1284507","1189058","1090172","1028697","990807","1005533","970295","938095","917829","865175","855707","842238","825962","807047","","","947205","939147","928245","947931","931419","904077","876906","866699","873154","",
"Russian Federation","RUS","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","7580000","7093000","6692000","6298000","5965000","5736000","5608000","5631000","5771000","5961000","6009000","6151000","6241000","6338000","6464000","6579000","6833000","7008000","7117000","7282000","7596000","7738000","7797000","7738000","7849000","7880000","7672000","7250000","6742624","6138300","5702348","5554607","5416925","","5308605","5164735","5010284","4968710","5015307","","5318323","5514819","5651730","5725528","5982572","6198783","6573633","6924573","7123403","7340125","7478368","7604027","7554896","",
"Rwanda","RWA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","419059","404357","399450","397752","386719","401521","434150","463442","515712","559291","615282","647025","645188","658877","681639","721844","783311","844322","899811","928143","970209","1027622","","","","","1154768","1270733","1288669","1431657","1475572","1534510","1636563","1752588","1857841","2019991","2150430","2190270","2264672","2299326","2341146","2394674","2402164","2399439","2450705","2546263","2540374","2503705","2512465","","2729116","2742551","2838343","3006709",
"South Asia","SAS","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","120989352","64292016","67227488","72188104","72851472","75225240","76460872","79636760","78446824","79904632","82633216","85746432","88194480","92171624","95520888","96990952","100807488","100418032","105824376","111762904","114255472","116640096","119651792","123886064","127139768","128414960","129518776","130486064","129843728","131721216","134654880","134821984","136562080","147195856","150290992","153484768","157151584","160346960","161522912","161462592","162174928","163018128","164926800","165874080","162179632","162598944","169533888","166500384","145649712","143325936","144666608","144930160","154185104","153894992","160823008",
"Saudi Arabia","SAU","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","797785","","","","","","","","","","","","","","","","","","","","","","","","","","3097604","","3173807","3211387","3255243","3321066","3347680","3436259","2698044","2805421","2906229","3042527","3197141","3213483","3153747","3242120","3229497","3311051","","3446296",
"Sudan","SDN","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2687746","2771373","2912529","3046699","3176816","3472215","3527613","3906743","3970740","4024296","3981129","4142967","4291916","4387973","4518417","4762222","4899664","5118140","5234186","","","","","",
"Senegal","SEN","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","262928","269997","283276","297560","308526","311913","345862","346585","370412","392541","419748","452679","496066","533394","567059","583890","610946","642063","658102","682925","708448","725496","738556","773386","805437","875661","954758","1026570","1034065","1107712","1159721","1197081","1287093","1382749","1444163","1473464","1572178","1618303","1652585","1695007","1725839","1783178","1805358","1888159","1929030","","","","2171967","2259988","2269617","2296212","2340219","2350515",
"Singapore","SGP","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","363518","357936","354748","345284","337816","328401","316265","306349","297102","290859","291722","285179","286780","290800","288623","278060","268820","261603","259270","257833","257932","260286","262599","261534","251097","261648","269668","","","","","","","","","","","301101","299704","294602","","","","","","","236943","234653","233553","234947","232810","234240","235516","238816","",
"Solomon Islands","SLB","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","21270","25144","25570","25442","26088","28219","27021","26390","26749","26973","28870","29253","30616","34953","37522","38716","39563","42381","","","47598","49000","53320","57264","60493","63794","55940","66840","","58016","57364","","66480","","","75082","80649","83232","","","95379","98066","97547","100517","101981","104236","107203","108396","105428","107118","100464","","","95872","98955",
"Sierra Leone","SLE","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","166107","176658","169324","181911","191692","205910","218376","227815","","304962","315145","346703","350160","381674","416024","421689","","422210","395389","391152","367426","","","","","","","","","442915","554308","","","","","","","","","","1194503","1252343","1299812","","1360243","1412524","1486939","1369738","1770368","1759773","1964346","2048316","2017170","2067984",
"El Salvador","SLV","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","509985","535113","541931","588213","613810","640615","667647","690140","718049","748979","695829","585889","667002","700719","730090","","","837520","853058","833279","","809487","829235","834134","","838509","902559","933822","925511","939877","949077","967748","987676","1016098","1045485","1045484","1035100","1075041","993795","963524","939726","900681","858864","812740","772827","737946","708295","675540","660525","623968","616018","601659","600058","608681","594860",
"San Marino","SMR","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","1639","1654","1683","1692","1698","1692","1663","1623","1588","1535","1509","1488","1493","1456","1440","1411","1363","1288","1266","1227","1212","1200","1190","1166","","1134","1170","","","1249","","","","1445","","","","1573","1568","1577","1563","1574","","","","","","1698","1653","1603","1558","1503","1462","1388",
"Somalia, Fed. Rep.","SOM","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","42713","51143","67952","84507","","197706","229030","228544","263751","271139","212395","194181","182272","183836","166333","153711","","","","","","","","","","","","","","","","","","","","","457132","","","","","","","","","","","","","","","","464607","",
"Serbia","SRB","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","379856","350819","344346","338950","332730","329234","324913","312514","297816","289785","282395","283161","288690","289403","288196","284754","279220","272523","268952","266759","264194","259112","254754","254205","","251941",
"Sub-Saharan Africa (excluding high income)","SSA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","27815394","27839420","29244992","30690624","32766778","34450052","36082400","38962436","42298840","46332636","49645408","52753808","55719720","57236440","58217788","58135112","57805092","58539364","59463176","61735236","62723000","65271220","66827952","70007592","71885320","74349784","74132448","79701184","83257760","85776752","90483992","94864832","99796544","105463888","110701000","116495920","121785224","127193040","132360480","136440944","139934880","145743120","150949776","155587184","159117616","160962128","165821952","171255216","176914624","182659248","187961664","190040144","191155200","194894656","196792464",
"South Sudan","SSD","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1450738","","","","1273852","","","","","","","","","1823431",
"Sub-Saharan Africa","SSF","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","27824618","27849166","29255066","30700900","32777134","34460284","36092352","38972436","42308964","46342612","49655036","52763600","55729616","57246260","58227396","58144792","57815016","58549092","59472808","61745052","62732984","65281356","66837884","70017464","71895232","74359672","74142336","79710936","83267496","85786680","90494016","94874616","99806168","105473368","110709912","116505120","121794168","127201904","132369224","136449568","139943552","145751808","150958480","155595872","159126432","160971104","165830960","171264256","176923888","182668640","187971168","190049584","191164736","194904240","196802048",
"Small states","SST","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","2665228.5","2703687.75","2776586.5","2833355","2911802.5","2945880.5","2983697.25","3025943.75","3060559.75","3085514","3122579","3189057.75","3260423","3326754.75","3388503","3460917.25","3524928.5","3612524.5","3685808.75","3762168.25","3785206.25","3877209.75","3928678.25","3977409.75","4083054.5","4156853.25","4188553.75","4247971.5","4309525","4343740","4369120","4442780.5","4474220.5","4506793.5","4527817.5","4531515","4560087","4554584.5","4575907.5","4585552","4668427","4653010","4631361","4648004.5","4682099.5","4733228","4783712","4840333.5","4889912","4939037","4966647","4988587","5040142.5","5069574","5125044.5",
"Sao Tome and Principe","STP","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","9018","10278","12518","10259","10803","14290","12663","14162","","16509","16376","16382","16102","15874","16013","","17010","18095","","19822","20494","21484","","","","21016","","20077","23769","","","28780","29347","29784","30468","","31397","32584","33789","34116","35250","33893","34733","34493","35558","36394","37172","","","","","","","",
"Suriname","SUR","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","91834","91502","93275","95282","91769","80171","86958","85250","85060","80844","74538","75630","74805","73520","71454","69963","62633","62271","65798","61435","60085","73407","79162","87882","","","","","64031","","64852","64023","","","65527","66121","65020","69604","71074","69817","68582","69169","68467","68614","70556","70859","67515","66721","67193","65090","63079","63313.5957829658","64818","",
"Slovak Republic","SVK","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","361885","361350","350604","345594","338291","329559","320560","324311","316601","309399","300189","284312","270004","254906","242459","235378","230536","224769","217805","212421","209213","209325","211407","213766","216266","219866","225427","229456","231720","232979","232330","233372","242236","",
"Slovenia","SVN","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","109500","113045","115200","115533","115913","116016","116887","117051","116847","115085","112134","111663","104441","102120","102184","100764","98866","95812","91536","86850","86388","86021","87085","93371","93156","93274","107848","107295","107104","106883","106946","107965","109218","111648","115560","119563","123998","129123","132551","134199","133342","133368","132709","",
"Sweden","SWE","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","615331","636219","653055","671651","688806","698677","698017","689839","686811","677349","666679","662581","658127","647557","630505","612704","600122","588600","580200","578540","578359","584203","614551","626254","643768","666139","690630","746164","763028","775706","786027","785774","774888","690758","658461","626847","601120","584726","573416","576110","578486","602295","733412","757164","791893","826685","861086","893495","888850.25","892230.875","880821.875","877741.5","867280.5625","",
"Eswatini","SWZ","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","69055","71455","76343","81694","86110","89528","92721","96835","100700","105607","112019","119913","125303","129767","134528","139345","142206","147743","152895","157345","166454","172908","180285","186271","192599","201307","202439","205829","208779","213041","213986","212063","209037","208444","218352","221596","229686","232572","","231349","241237","239721","239422","239019","240434","241404","239028","237451","237074","236002","","","222877","222351","",
"Sint Maarten (Dutch part)","SXM","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3585","","3677","","","","","","","","","3913","",
"Seychelles","SYC","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","9224","9746","10074","10275","10355","10232","9950","10001","10123","9978","9629","9790","9897","9820","9607","9678","9922","9728","9631","9819","","10134","9931","9873","9911","9885","9886","9747","9738","9931","10025","9782","9623","9477","8906","9204","8942","8864","8744","8624","8670","8695","8701","8682","8812","8974","9007","9037","9258","9383","9509","9441","9538","9598","9592",
"Syrian Arab Republic","SYR","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","924969","1005739","1102652","1160088","1211570","1273944","1316152","1356428","1407223","1481496","1555921","1642888","1716795","1823684","1924242","2029752","2158594","2217993","2304544","2357981","2452086","2539081","2573181","2624594","2651247","2672960","2690205","2695452","2738083","2774922","2835023","2904569","2149493","2192764","2252145","2279545","2310168","2356403","2383223","2429450","2507400","2552874","1547316","","","","","","","2353516","2186851","2170473","2172256","2172382",
"Turks and Caicos Islands","TCA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","1615","1791","1707","1668","1626","1764","1800","1692","","","","","","","","","","","","","","","","1750","","","1573","","1822","2018","2176","2137","1810","2117","2220","","","","2891","","","","","2515","2588","","3093","3482","3421","3499","2963","3401","3511","3673",
"Chad","TCD","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","183250","184020","188485","198030","201676","212983","220882","","","","","","","","288478","337616","340920","419406","424942","492231","525165","568630","553205","542405","547696","591493","680909","786537","839932","913547","984224","1085247","1164093","1271985","1262393","1296486","1324298","1529711","1671205","1727030","1928602","2090758","2330798","2442660","2270104","2213223","2060946","2419675","2468784","","2719364","2832890","2955477","3049526",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","141537616","146836304","154899984","169328944","180450592","191084992","198775232","199856592","198762432","200014608","202783440","204414544","203568160","201191696","198548800","199105696","197524416","196639216","193927056","191638512","189711920","189307536","189354112","190484512","193282720","197147312","201204448","205604704","209832624","209664560","204425808","199698128","189070816","177166832","188656048","181740096","177028240","176008480","174241088","172360928","170509008","169803872","170000592","168960528","165413808","166202368","168287168","170073376","171250464","174007520","176188544","177473872","177731264","176776720","177787536",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","28056336","29185266","28387532","27688984","27094076","26412916","26173922","25946050","25963730","26320464","27661448","25841046","27520224","27986294","28768086","29101498","28619298","30057142","30892524","29280218","30062304","30385566","30496662","30524054","30478552","30135298","30968992","30731850","30286052","29433560","28270400","27571358","27033884","26185428","26776804","25496210","24731600","24143382","23695900","23319326","23312300","23422938","23490004","23095590","23442696","23689444","24270716","24733670","25528854","26127414","25541378","25924248","26145968","26098198","26070790",
"Togo","TGO","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","228505","257875","290352","311678","329443","362895","395381","421436","458104","484272","506788","498639","492329","457376","454209","462858","511009","527853","569388","597503","646962","652548","","663126","762137","824626","859574","888012","953886","914919","945103","977534","975063","984846","996707","1051872","1021617","1055372","1224916","1286653","1299802","1368074","1412356","1413208","1498312","1498314.473","1524191","1548876","1584376","1634441","1629064","1672475","1664472","1657602",
"Thailand","THA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","5634782","5921149","6151354","6385468","6543164","6686477","6810747","6955623","6848121","7243764","7392563","7449219","7398184","7272153","7229064","7150489","7160494","7086116","7008584","6992232","6956717","6906935","6758091","6569856","6291945","5961855","5909618","5930829","6120400","6100647","6023714","6056420","","6054517","5974615","5843512","5703756","5564622","5370546","5146535","5044242","5005432","4954620","5182351","5081079","5063489","4817883","4761471","4752205","4744152","4696273","4725268","4611695","4500929",
"Tajikistan","TJK","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","507354","536959","519701","570916","593526","611903","638674","684087","690306","691891","680100","684542","694930","690270","693078","687900","680308","692247","686290","682090","668678","662513","664930","662427","683162","718497","771040","","","919970","950252","978191","994877","1008203",
"Turkmenistan","TKM","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","557184","588703","609096","622806","633319","631199",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","48334148","42801356","43864572","45272784","46294736","46890004","47569004","49392240","50963440","53476336","54646756","55649980","57520052","57337168","59094464","59995784","58585524","60884836","62448176","61785716","63864152","62727452","63746416","64486908","65446096","62171084","62766232","67958776","63507232","68984320","68728616","68501456","68626168","68112144","68229248","67775464","65191560","67279488","66821664","66679820","66004160","65420668","64662764","64948936","64188508","63406228","62899408","62424940","62229892","62081628","61570540","61173724","61068376","60623360","60531708",
"Timor-Leste","TLS","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185180","184047","183800","183483","177970","","","206576","218294","230131","241865","245022","246131","245459","243531","236176","222830","212843","206505","203273","227793","222582","227656","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","17865","16416","16566","16688","16932","19260","19474","19416","19730","19744","19012","17364","16701","16329","16921","17019","16912","16715","","","16522","16728","16658","16792","16540","16652","16857","16648","16460","16783","16697","17033","17105","17891","17113","17032","16941","16892","16667","16719","16848","17033","17222","17251","17093","16982","","","17246","17024","17056","16440","16545","16114","15644",
"South Asia (IDA & IBRD)","TSA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","120989352","64292016","67227488","72188104","72851472","75225240","76460872","79636760","78446824","79904632","82633216","85746432","88194480","92171624","95520888","96990952","100807488","100418032","105824376","111762904","114255472","116640096","119651792","123886064","127139768","128414960","129518776","130486064","129843728","131721216","134654880","134821984","136562080","147195856","150290992","153484768","157151584","160346960","161522912","161462592","162174928","163018128","164926800","165874080","162179632","162598944","169533888","166500384","145649712","143325936","144666608","144930160","154185104","153894992","160823008",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","27824618","27849166","29255066","30700900","32777134","34460284","36092352","38972436","42308964","46342612","49655036","52763600","55729616","57246260","58227396","58144792","57815016","58549092","59472808","61745052","62732984","65281356","66837884","70017464","71895232","74359672","74142336","79710936","83267496","85786680","90494016","94874616","99806168","105473368","110709912","116505120","121794168","127201904","132369224","136449568","139943552","145751808","150958480","155595872","159126432","160971104","165830960","171264256","176923888","182668640","187971168","190049584","191164736","194904240","196802048",
"Trinidad and Tobago","TTO","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","225689","225134","220363","211979","202943","199033","190155","181863","171635","166763","167039","167950","169853","166739","168790","168308","176544","182764","186189","189623","193992","196333","197030","195013","191636","186000","181030","176204","172204","168532","155366","141427","141036","137313","129703","","130242","130880","130914","131350","","","","","","","","","133460","136530","130038","129688","128993","",
"Tunisia","TUN","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","935738","946712","896000","878317","910532","932787","968436","991908","1004144","1033638","1054027","1088822","1150580","1198447","1245262","1291490","1326541","1345921","1333490","1376519","1405665","1426215","1440960","1476329","1481759","1468998","1450916","1450164","1442904","1413795","1373904","1325707","1277124","1228347","1184301","1134414","1068822","1036445","1025044","1030109","1027970","1046671","1063291","1089220","1114883","1139314","1170470","1201736","","1269412","1303758","1321163","1337527","",
"Turkiye","TUR","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","5011926","5099694","5243681","5324707","5377708","5463684","5499456","5454356","5570935","","5656494","5859711","6038169","6497308","6522438","6635858","6703528","6880304","6766829","6848083","6861711","6878923","6707725","6526356","6466648","","6389060","","6583231","6562090","6694754","6755124","6575666","6617912","6678265","6705994","6769452","6760145","6591608","6635156","6580999","6429549","5593910","5574916","5434150","5360703","4972430","5104599","5267378","5279945","5328391","5433901","","",
"Tuvalu","TUV","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","1008","","1016","1073","","","1255","","","1395","1432","","","","1419","1360","1517","1427","1283","1344","1404","1450","1460","","","","","","","","1390","1419","1361","","1324","1318","1354","1466","1408","1418","1332",
"Tanzania","TZA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","856213","922083","1017942","1126165","1260103","1592396","1953348","2274167","2993371","3211568","3367644","3538183","3512799","3561410","3493469","3169759","3158839","3159726","3165113","3258601","3379000","3512347","3603488","3736734","3796830","3877643","3942888","4057965","4042568","4189816","4382410","4881588","5981338","6562772","7083063","7541208","7959884","8316925","8626825","8441553","8519305","8247172","8247172","8231913","8222667","8258865","8638572","9315656","10111671","10605430","10925896","11199165","10554126","11428969","11391185",
"Uganda","UGA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","729522","793530","783276","814673","878096","973604","1036920","1139413","1208915","1223850","1302377","1407158","1616791","1730300","1930298","2117000","2203824","2309000","2417000","2366666","2470000","2576537","2403845","2674965","2789573","2912473","3068626","5303564","5806385","6288239","6559013","6900916","7354153","7633314","7377292","7223879","7363721","7537971","7963979","8297774","8374648","8098177","8328643","8459336","","8264317","8655924","8840589","","","","","","","",
"Ukraine","UKR","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","2425300","2338600","2239900","2167400","","2082300","2048300","2062600","2107800","2177400","2218876","2229500","2229800","2253600","2269100","2301900","","2518700","","2539500","2703794","2656561","2674319","2660695","","","2331614","2339118","2200098","2078699","2065348","2047085","1960512","1850734","1945715","1753689","1647847","1573458","1531943","1540282","1563396","1584382","1638497","1685030","1536578","1599250","1644263","1676550","1724664","1724705","1722098","1695406","1524174","1397933",
"Upper middle income","UMC","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","191317856","189754384","198737216","214876048","227169376","238647488","247134816","249450320","249663328","253322880","258256576","258940864","259813616","257999232","257810352","259279712","256787744","257846320","257365520","255738224","257533424","255783808","256127072","257452256","260537296","260424640","264330176","273010112","272349248","277166048","270195040","264931392","253846704","240722160","252052448","244738256","237514784","238383552","235619008","232579696","229396832","227716752","226849328","227571824","223274640","223806144","226214192","228097568","230248288","233541936","235712336","236946576","237306416","236107920","237349200",
"Uruguay","URY","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","354096","359928","352209","353653","331047","322602","322942","324361","325888","326235","331247","387150","363179","350178","350390","356002","354883","354177","351984","350415","346416","340789","338020","338204","337889","341197","345573","364291","365297","366461","360834","359557","364858","365423","366205","365536","365388","359439","353560","348691","341885","335979","328978","324001","318643","313728","309806","304309","296351.9976613","292536","293506.99484864","293999","291474","287527","",
"United States","USA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24538372","24785698","25019052","25123678","24957956","24786460","24465918","23913326","23519714","23832746","",
"Uzbekistan","UZB","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","1391000","","","","","1612000","","","1651200","1711300","1777900","1715100","1769300","1852841","1901980","2451355","2497437","2528920","2569852","2601953","2597886","2567685","2513342","2451125","2383326","2277191","2164897","2071317","1995747","1970922","1948128","1955692","1981330","2033877","2134601","2260515","2391489","2485178","2505930","2508453","2504025","2464118","2543859","2641505",
"St. Vincent and the Grenadines","VCT","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","28225","34521","","21664","20724","21854","","","","","","21497","","22454","","24561","22324","","","","22030","","","21386","","","","20135","19838","19183","19052","18130","18629","17536","17858","","15928","15532","14909","14534","13363","13808","13609","13427","13362","13173","13026","13194","12962","13029","12861","12451","12163","",
"Venezuela, RB","VEN","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","1769680","1838314","1894206","1924040","1990123","2108413","2204074","2309173","2378601","2456815","2530263","2591051","2619844","2641380","2710333","2770520","2880333","2925663","2967110","3036219","3183729","3282472","3287287","","","3175566","3257337","","3261343","3327797","3423480","3506780","3449984","3453379","3449290","3452062","3521139","3439199","3461820","3457754","3466230","3486365","3519519","3493044","3476473","3383277","3285299","","","","","3537346","3540946","3542824",
"British Virgin Islands","VGB","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","2156","2033","2138","1868","2090","2096","","","2016","","1974","","2009","2054","2069","","","","","2244","2340","2443","2539","2502","2625","","","","2757","2783","2775","2811","2780","2824","2898","2923","3044","","3128","3201","3138","3164","3197","3277","3358","3309","3334","2529","2750","2715","2763","2141","2499","1626",
