"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"North America","NAC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","14.19484","14.18662","14.30207","14.40356","14.65411","14.85117","15.06019","15.31543","15.53164","15.77224","16.08373","16.06418","16.17686","16.0729","15.96812","15.853","15.56107","15.19476","15.59849","15.02581","15.0115","14.44503","14.35163","14.05834","14.04042","13.93131","14.10519","13.83688","14.49486","14.62766","14.65794","14.73938","14.66827","14.5456","14.42705","14.42524","","","","","","",
"Namibia","NAM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.99844","","","29.74089","28.93164","29.16406","29.44575","31.77475","31.59195","31.59703","31.20918","31.63484","33.09097","30.82422","31.44758","29.94574","29.40681","30.10654","29.77842","","","","","","","","25.09173","","","","","","",
"New Caledonia","NCL","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","23.01277","21.20515","22.56442","21.68308","21.62228","20.26239","20.26196","20.26324","20.26021","20.09408","","20.79115","20.31648","19.92985","20.77447","19.90893","19.28621","19.5678","20.22872","19.95844","20.01569","20.36953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","38.94242","37.44414","40.08423","40.3644","40.68056","39.30937","39.69022","41.04165","41.00088","39.16853","41.47427","42.11537","40.28793","39.5015","35.6523","37.3699","38.16801","","40.49882","40.72595","41.73537","41.89213","38.50165","","39.45739","39.04493","40.81109","41.75531","41.06705","40.66854","41.90637","41.26604","41.72588","43.6949","43.67687","39.98413","39.67316","40.71853","38.83216","38.61445","39.00208","38.75524","36.31449","35.75275","36.6289","36.2582","36.33661","","","","","","","",
"Nigeria","NGA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","34.08394","33.38939","33.66605","34.2466","","","33.87477","34.79016","32.22573","33.85735","35.82476","35.27128","37.22589","36.99753","38.16463","39.98734","42.28001","44.105","41.17956","36.95616","40.99619","38.96169","38.53585","37.07169","37.20261","37.20776","33.78198","","","41.4422","42.9015","39.00579","40.27665","34.87788","35.80647","36.90999","40.4173","46.08983","","","37.55319","","","","","","","","","","","","","","",
"Nicaragua","NIC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","37.31655","37.4494","37.55867","40.29404","38.21274","38.73574","38.17236","37.73788","37.01582","34.59854","35.4533","","36.10351","35.0092","34.39661","33.28301","32.36723","32.18421","33.73767","31.77275","33.27105","36.14958","37.23898","37.0349","37.13624","38.0089","36.28506","35.67281","37.182","34.3856","35.66299","36.71573","35.20899","34.47031","35.01829","33.55782","33.2727","30.55547","29.19228","","30.21638","","","","","","","","","","","","","","",
"Netherlands","NLD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","29.69713","29.20732","29.12487","28.53556","27.58275","27.58002","27.46849","26.70709","25.52793","24.32339","23.17405","22.72735","19.88139","19.89693","19.42453","16.71371","17.02445","17.03894","17.30071","17.36358","17.16896","16.48428","16.16989","18.35756","","","","","","","","","","","","","","","","","11.55832","11.50226","","","11.62356","11.72995","11.80592","","","","","","","",
"Norway","NOR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","19.56212","17.98576","16.81406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95778","8.85048","8.86857","9.01206","8.59418","","","","","","","",
"Nepal","NPL","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","21.67139","","19.21478","20.8203","26.83813","28.74452","30.99085","32.87237","35.51412","38.37667","38.40719","47.64196","45.71431","42.65393","37.60126","35.34697","34.78435","35.36696","36.86349","39.505","39.1592","38.7177","38.93249","38.84513","39.13978","39.48273","38.57333","37.83736","","39.04814","38.03822","37.01662","39.86818","35.65923","35.82852","39.71153","","40.01754","37.81655","33.30905","31.91867","29.61413","27.5331","25.63485","23.93286","23.09923","22.42122","20.90655","","19.74396","","","","","",
"Nauru","NRU","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","17.2","","","","","","","","","","","","","","20.43662","","","","","","","","","","","","","23.42254","","21.47297","25.28125","25.67213","21.8254","26.36207","27.87692","26.78846","19.91935","22.39286","","","","","","39.45","","40.17778","","","","","","","","",
"New Zealand","NZL","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","20.71064","20.21637","19.74015","19.36652","","18.44955","18.52453","18.49932","19.44978","","16.51865","20.74489","","20.20301","","","19.63449","19.49293","19.36195","17.96875","16.67231","16.20211","","17.05838","","19.18318","18.31527","19.42817","18.26947","18.44818","17.45542","17.40515","17.775","16.37427","16.27439","15.88598","15.68405","15.3172","14.60815","14.4885","14.55048","14.58702","","14.36696","14.49628","14.6225","14.91552","","","","","","","",
"OECD members","OED","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","20.6119","20.75471","20.66393","20.52852","20.49087","20.48397","20.5429","20.46702","20.43272","20.46023","20.15384","20.05778","19.92858","19.85404","19.77321","19.56115","19.36426","19.33449","19.19001","19.03838","18.91203","18.73202","18.6062","18.45598","18.10317","18.16781","18.09793","17.97541","18.04873","17.8465","17.51876","17.50334","17.20469","17.13826","16.93225","16.71032","16.49507","16.30766","16.17271","16.10044","15.84508","15.96349","15.99823","15.95834","15.86232","15.65422","15.41332","15.33363","15.32034","","","","","","",
"Oman","OMN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","17.7449","34.45393","33.81025","30.31787","24.22759","26.5747","24.82362","24.13063","22.55658","23.3286","23.21167","24.7","25.23016","26.62517","28.66088","26.57402","25.62662","25.93499","27.22253","27.54436","27.53523","27.23586","26.74702","26.6364","26.06586","25.74843","","26.01145","25.40512","25.08144","23.65903","21.49871","19.90897","","","","","","","","","","","","","","10.12768","9.67394","","","","","","",
"Other small states","OSS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","31.49753","31.10691","31.13544","31.6316","31.86033","31.88716","31.69432","31.09203","30.41595","29.92445","29.70457","29.63527","29.79913","29.46045","29.73759","30.27653","30.38968","30.44868","30.12058","30.17571","30.3123","30.15139","29.79699","29.35239","29.47662","29.49281","29.35192","29.37182","29.47893","29.99965","29.7809","29.83365","29.11413","28.38542","28.27827","27.47959","27.20267","26.57839","25.96882","25.20532","24.98201","24.53034","23.76045","23.67238","23.97824","23.55641","23.2841","23.05043","22.81707","","","","","","",
"Pakistan","PAK","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","41.46762","38.98198","41.28752","41.60084","40.44125","40.18729","41.47087","37.32588","37.48911","36.98566","36.48955","36.09592","34.97114","36.1651","38.14525","39.27572","40.33147","40.56335","40.66154","41.07124","","","","","","","","","","32.99996","34.7419","35.00461","34.82196","37.4976","38.33941","39.00535","39.95136","40.66857","39.68783","40.45158","39.83264","41.35274","42.54875","46.52317","46.34065","47.63465","44.78201","44.0773","","","","","","",
"Panama","PAN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","27.06892","26.43547","25.87193","26.81489","27.07162","26.85665","28.38767","27.2216","26.35474","24.77946","27.3054","26.61049","26.19933","25.99528","25.58287","25.46111","22.24628","22.50858","23.04419","23.25568","23.01928","","","","","","","","","26.08202","24.73639","24.3295","24.27752","","24.03741","24.23255","24.5048","24.53809","24.23802","23.62485","23.45812","23.0112","22.60998","22.34957","21.98706","21.89367","21.44301","21.96162","","","","","","","",
"Peru","PER","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","35.48955","35.99981","36.22164","37.04697","37.55237","39.10498","40.09874","39.99979","39.73353","38.80264","37.47481","37.42312","38.18696","34.93767","34.40018","34.81794","33.19732","31.82691","30.50322","29.22809","29.08418","28.64022","28.22586","26.91684","27.65087","28.24828","27.42863","27.04224","25.26655","28.75555","28.74385","29.28379","25.08563","23.96144","23.30454","23.02813","21.88156","21.79327","20.87707","20.15716","19.68166","19.5637","19.18832","18.08394","17.66104","17.9767","18.31765","17.93677","17.38724","","","","","","",
"Philippines","PHL","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","28.58095","28.3359","28.00313","28.061","28.5924","29.01752","30.87913","30.66521","","32.14948","32.19058","31.14637","31.56999","30.97276","30.721","30.85887","31.45627","31.84201","33.00045","32.66715","32.8906","33.41975","33.67088","33.46948","33.73656","34.47076","34.72563","34.47868","34.69483","35.31923","35.20686","35.38941","34.92513","34.53153","35.07377","34.59417","33.66837","33.7418","31.43572","","","","","31.35082","30.26629","28.98824","29.08352","","","","","","","",
"Palau","PLW","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9685","15.66129","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","29.67588","29.06782","27.66807","29.33141","30.42107","31.58364","31.07909","29.64367","30.6369","29.83827","","30.25023","30.87573","","31.28478","","30.34251","31.2646","31.72851","31.72257","31.68218","31.47857","31.41971","33.24802","33.02085","","","","","","35.43594","36.195","","","","","","","","","","","","","","","35.52165","","","","","","","","",
"Poland","POL","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.14185","","12.65283","","11.54338","11.23454","10.63653","9.94155","9.61028","9.31659","10.15536","10.18568","10.22951","10.19245","","","10.18051","","","","","","","",
"Pre-demographic dividend","PRE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","37.88876","37.65384","37.55241","37.72809","37.47169","37.919","37.85793","38.23863","37.02764","36.86007","37.42236","37.18224","37.15209","36.65515","36.63457","36.85175","36.8522","37.23715","36.92012","35.59579","36.93658","37.04255","36.65263","36.44697","37.27058","37.71209","36.54465","38.89153","39.93197","40.12334","40.65323","40.04866","41.11949","40.19381","40.79102","40.70217","40.65422","41.42107","41.07022","40.48349","39.70246","38.56908","40.02012","36.61039","35.77044","35.34598","35.41145","35.40572","35.41248","","","","","","",
"Puerto Rico (US)","PRI","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","24.00044","24.00129","24.00016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.65987","11.65964","12.05113","14.06949","12.89212","13.44119","13.89943","13.53647","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.99997","","","","","","20.53463","","","20.30024","","","","","","",
"Portugal","PRT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","26.50146","24.56794","21.42208","20.24993","19.28108","19.12179","18.75178","18.03352","18.04188","18.13329","17.91428","17.42439","17.02051","16.84294","16.35778","","","14.85702","14.13632","14.13189","13.21125","12.15885","","","","","","13.23902","12.94736","11.06542","11.11103","11.57131","10.52502","10.60093","11.72552","11.26325","11.24954","10.82935","11.10043","11.73422","12.78162","13.40675","13.30619","12.7774","12.35346","","","","","","","",
"Paraguay","PRY","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.2938","31.492","31.18542","31.12712","27.74136","29.37063","28.84699","","28.14442","27.96191","27.38906","26.84236","26.02376","25.53601","25.30919","25.07358","24.76554","25.06017","25.36253","24.96018","24.6966","24.7149","22.89307","24.16687","24.14948","22.30626","21.47477","20.675","","","","","26.9585","27.84307","27.84345","","","","","","","","24.15974","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.76489","36.05452","37.99429","30.2193","33.38646","27.6851","24.51948","32.3483","30.07834","29.00439","27.95734","27.80112","25.64319","24.40835","23.5944","23.76348","23.99819","23.84715","24.72816","24.45322","","","","","","",
"Pacific island small states","PSS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","22.98313","23.21685","22.82934","23.58892","23.66369","23.72165","23.15936","23.11947","22.74639","22.61981","22.64032","22.66357","22.27246","22.23387","22.30377","22.78396","22.24856","22.25505","22.33561","22.35006","22.44861","22.85457","23.07391","23.52354","23.32105","22.71852","22.19352","22.49396","22.31775","22.401","23.30114","23.14786","23.23875","23.3558","23.01362","23.1017","23.33338","23.38523","23.12124","23.33726","23.5053","23.62722","22.86115","23.27745","22.71209","23.90217","23.02266","23.17797","23.07468","","","","","","",
"Post-demographic dividend","PST","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","19.74295","19.82311","19.65779","19.49736","19.32231","19.20083","19.22192","19.06723","18.95499","18.88196","18.62054","18.57203","18.43409","18.30181","18.10332","17.93051","17.76823","17.79318","17.67651","17.57816","17.47583","17.32986","17.22885","17.11483","16.76915","16.86978","16.77798","16.6662","16.7547","16.55088","16.14926","16.10634","15.69605","15.59026","15.29514","15.12869","14.8939","14.7229","14.60831","14.54785","14.27188","14.38285","14.45945","14.52542","14.45057","14.30129","14.13223","14.10818","14.12635","","","","","","",
"French Polynesia","PYF","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","31.32036","21.16113","23.97556","21.98434","24.17755","23.52267","22.30347","","","20.66013","18.79499","18.79016","21.59001","21.57838","20.49439","","","13.85816","14.29828","14.3874","14.30668","16.58529","16.73291","15.02538","15.21631","14.3348","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","19.46244","19.94419","20.21286","19.7627","20.26091","18.86182","18.34858","16.52822","14.90954","13.97742","14.82405","14.16327","13.87759","12.83774","13.22431","12.88396","13.53136","12.15622","12.08467","12.30047","11.35091","10.61005","9.97743","9.19661","8.90654","9.1458","","10.54974","13.12156","","12.59121","12.35435","11.69476","","11.11321","10.68339","11.11044","12.50368","11.22017","12.03187","11.27954","9.59909","10.0029","11.20958","11.62677","11.6276","11.77467","12.1676","","","","","","",
"Romania","ROU","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","25.92058","","","","","27.03864","27.0805","27.07743","25.13168","","21.937","21.27295","21.06902","21.26738","21.56186","20.0177","19.56463","19.31792","18.71259","18.5625","18.07554","17.44205","17.49461","17.47659","16.9932","16.80541","16.54133","15.86022","15.8262","16.1126","17.36674","17.56015","","","18.90704","19.32759","19.33481","","","","","","","",
"Russian Federation","RUS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","27.94884","","","","","26.52823","","","23.41118","22.75625","22.34118","21.3168","20.25195","19.58987","","","","","18.37728","17.58649","16.99631","16.95644","16.63307","","16.74517","17.14697","17.12104","17.44699","18.06296","","","19.59062","19.82861","19.80802","20.14375","20.61869","21.25883","","","","","","","",
"Rwanda","RWA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","59.65253","56.52971","52.65621","51.14466","49.23848","50.05248","53.19814","56.99693","60.61495","55.91792","51.65228","49.60707","47.4752","46.7123","47.35577","48.45892","48.94776","49.73915","50.20987","50.10489","50.5765","54.2653","","","","","57.07631","56.64065","54.30548","54.02683","51.41724","58.96519","59.90567","62.02973","68.95194","65.93305","69.28601","67.73053","68.29941","64.61867","58.09439","59.27851","59.81633","58.24871","58.34317","58.45684","57.85938","59.50859","","","","","","",
"South Asia","SAS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","41.17791","40.8534","41.24468","42.45591","42.65017","42.09882","42.20764","42.23202","41.9182","42.12435","42.64596","42.67621","42.43642","42.05844","41.6558","41.61673","41.62096","41.62835","42.23038","42.26232","42.3503","42.13674","41.9359","41.69417","41.50884","41.25163","40.9494","40.61478","40.29641","40.04525","39.87987","40.1594","40.73892","41.0148","40.99374","40.78047","40.62981","40.32514","39.30997","38.23183","37.15236","35.84928","35.8043","33.48807","32.788","32.7214","35.55419","33.24849","33.24669","","","","","","",
"Saudi Arabia","SAU","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","18.74671","","","","","","","","","","","","","","","","","","","","","","","","","","11.33458","","11.22689","10.75323","11.43193","11.15436","11.01062","10.88712","10.5435","10.75887","10.89539","11.70128","12.22675","13.81495","","","","","","",
"Sudan","SDN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","45.23103","44.08834","45.99383","40.76164","41.51319","41.16576","43.3411","42.33875","42.92144","42.76978","45.7491","42.76204","43.5987","41.23968","46.10986","46.49176","50.79365","53.57222","51.24208","57.58706","52.89294","58.94987","58.18609","57.74123","59.73722","58.20279","57.63011","55.87384","48.60013","50.91758","50.83597","48.89238","46.04819","43.20416","41.67137","38.531","34.20976","36.43514","34.65629","33.65179","33.31196","32.69103","32.24855","32.23045","32.09004","31.74299","32.81273","36.31817","","","","","","",
"Singapore","SGP","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","29.65315","29.91525","32.67158","31.00889","30.75248","30.47239","29.84477","29.61324","28.71383","27.72198","30.82764","30.00305","27.88061","29.31156","27.08295","26.832","26.19057","25.64987","26.0259","25.78846","25.77773","26.44377","25.77532","24.41733","23.7939","25.26535","25.39725","","","","","","","","","","","21.14176","20.18209","18.21792","","","","","","","15.0593","14.69428","","","","","","","",
"Solomon Islands","SLB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","24.0339","23.72075","23.50184","23.38419","26.78439","26.34827","25.49151","24.68662","26.48416","25.32676","25.14808","24.98121","25.53461","25.14604","24.42839","25.87968","21.39697","","","","19.37241","20.51926","21.41365","24.29529","24.06245","","","23.45263","","19.24884","","","","","","","","","","","19.91627","19.52728","19.13812","20.59775","20.31899","25.73093","25.15321","25.77788","25.41046","","","","","","",
"Sierra Leone","SLE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","32.30397","31.55171","","","31.98598","32.30974","32.16141","32.14094","","33.67513","33.07567","34.58384","33.50493","33.74361","34.05845","38.91197","","30.95381","30.13636","34.6766","33.86415","","","","","","","","","","37.2644","","","","","","","","","","31.33123","32.99373","34.83163","","33.75042","37.33182","39.43821","27.52246","","","","","","",
"El Salvador","SLV","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.50168","46.16032","43.23934","40.09995","39.67234","32.61124","31.00441","","29.28568","","","","29.69441","28.26087","28.27102","26.89473","","","","","","",
"San Marino","SMR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","18.41573","17.05155","17","17.09091","15.86916","14.58621","14.21368","12.29545","12.0303","11.62879","10.4069","9.3","9.10366","8.82424","8.42105","8.93038","7.97076","7","6.69841","6.16583","5.82692","5.50459","5.38462","5.3242","","5.22581","5.29412","","","5.36052","","","","6.33772","","","","6.34274","6.22222","6.46311","6.40574","6.27092","","","","","","6.93061","","","","","","",
"Somalia, Fed. Rep.","SOM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","43.54027","45.13945","44.15335","47.237","","56.79575","35.01988","27.23356","32.39786","31.1905","","","","","","","","","","","","","","","","","","","","","","","","","","","35.51919","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.04045","16.58853","16.18402","16.35445","15.48102","15.63411","15.15704","15.7097","15.24293","14.5183","14.28392","14.2927","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","37.33407","37.22682","37.15836","37.16761","37.04685","37.19154","37.43987","37.6493","36.46688","36.42011","37.27141","37.34616","37.36096","36.99421","36.89321","36.97431","36.69579","37.09672","36.67943","35.40412","36.18692","36.14944","36.10129","36.62215","37.8027","38.18595","38.1633","40.68197","41.16626","41.08939","42.29402","42.4573","43.14226","42.43759","42.63907","42.77139","43.42119","44.30918","43.82135","43.17603","41.61892","40.82749","42.2331","38.79979","37.98595","37.50958","37.50943","37.37176","37.36509","","","","","","",
"South Sudan","SSD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.89984","","","","46.75029","","","","","","","","","",
"Sub-Saharan Africa","SSF","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","37.3272","37.22037","37.15193","37.16118","37.0412","37.18545","37.43335","37.64338","36.46222","36.41639","37.26752","37.34219","37.35694","36.99026","36.88924","36.97005","36.69128","37.09195","36.67471","35.39976","36.18189","36.14438","36.09621","36.6168","37.79622","38.17957","38.15706","40.67384","41.15776","41.08075","42.28521","42.44817","43.13351","42.42988","42.63169","42.76424","43.41366","44.30129","43.81452","43.17023","41.61294","40.82243","42.22734","38.79557","37.98205","37.50596","37.50599","37.36845","37.36194","","","","","","",
"Small states","SST","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","31.74208","31.78174","31.11269","31.4564","31.49964","31.25961","30.93175","30.33124","30.01228","29.94389","29.36879","29.21986","29.09259","28.35394","28.57261","28.8998","28.77806","28.95149","28.65247","28.65115","28.79617","28.75834","28.517","28.1087","28.25324","28.18039","27.97105","27.92818","27.82139","27.9269","27.86096","27.85119","27.36357","26.78102","26.54158","25.91793","25.55919","24.92175","24.59782","23.9517","23.71606","23.48743","22.83637","22.6816","22.85168","22.66048","22.40378","22.2065","22.18372","","","","","","",
"Sao Tome and Principe","STP","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","33.27675","34.14618","","","","33.86256","","26.87287","","28.61179","27.85034","26.55105","25.64013","29.50558","30.97292","","29.63415","29.375","","35.45975","","","","","","32.94044","","","36.01364","","","32.66742","","32.06028","30.77576","","","","26.17273","","29.79713","28.65004","31.37579","32.72581","38.77644","32.15018","31.15842","","","","","","","",
"Suriname","SUR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","36.92561","33.5295","32.5","30.84558","30.53877","31.41497","28.83223","27.70556","27.7249","23.25777","26.59222","27.07841","25.22084","24.74588","25.43752","23.24352","23.15453","23.23545","22.52585","22.47896","22.36969","24.6167","21.42409","","","","","","","","19.93606","19.45397","","","18.61562","15.9867","13.23428","15.98622","15.38398","14.94652","14.31496","13.98546","13.73758","13.39388","13.33105","13.35066","12.92371","13.39335","","","","","","",
"Slovak Republic","SVK","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.10757","22.39318","21.97551","","","19.30652","18.76821","17.57749","19.70391","19.11084","18.39264","17.67725","17.50733","17.20096","15.34656","16.61387","15.71918","15.24042","15.07841","14.94005","15.04676","15.23635","15.24933","15.2188","15.53919","","","","","","","",
"Slovenia","SVN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.59747","15.67941","15.07139","13.99306","","13.74634","14.12375","","12.99654","12.4976","12.65035","15.09636","15.13255","15.18873","17.64818","17.44067","17.15585","17.01688","16.7077","16.78039","16.8859","16.74887","16.90462","13.80157","","","","","","","","",
"Sweden","SWE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","19.97828","19.45624","17.18566","16.86167","16.03441","20.43812","","","","","","","","","","","","","","","","","9.5482","10.16069","10.52424","11.21408","11.83295","12.4508","12.3228","11.83778","11.40012","11.46596","11.18875","10.10989","10.05038","9.96625","9.8046","9.55123","9.34009","9.53888","9.2663","9.64567","11.80923","11.93004","12.09754","12.3537","12.23325","","","","","","","",
"Eswatini","SWZ","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","40.47773","37.70712","37.88734","38.68087","38.78829","37.88743","36.89654","36.24064","35.29618","35.01558","34.17297","33.43921","33.24569","33.08695","33.30725","33.92866","33.14825","33.11139","32.77492","32.17689","32.7472","32.33739","32.75527","32.70207","32.71598","34.0218","33.881","33.77568","33.70121","33.15813","31.27536","32.87289","31.07433","31.20419","32.31015","32.87287","33.25891","32.44134","","31.64829","32.3244","30.4911","29.05959","28.09674","28.03276","27.58272","27.27385","26.59621","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.27358","","","","","","","","","","","","",
"Seychelles","SYC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","24.20997","24.79898","24.63081","24.40618","24.89183","23.90654","22.87356","","23.70726","24.63704","","","","","","","","","","","","","","18.01642","16.85544","16.92637","17.13345","15.3981","14.84451","14.56158","14.65643","13.73876","13.886","14.04","13.51442","13.71684","12.92197","12.46695","13.05075","13.82051","12.54703","13.25457","12.55556","13.13464","13.31118","13.72171","13.98602","14.03261","14.48826","","","","","","",
"Syrian Arab Republic","SYR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","36.8015","36.01959","36.32402","36.75235","34.62123","33.86258","32.72545","32.00104","30.50427","29.4374","28.11262","27.79374","27.26846","27.19603","27.05551","25.89366","25.22223","26.49236","26.92287","26.12085","25.06963","24.74328","24.23779","23.7348","23.3829","23.54409","23.45652","22.92187","24.92838","24.77985","24.11964","25.32848","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","15.23585","19.9","","","17.29787","21.25301","21.68675","21.15","","","","","","","","","","","","","","","","","","","17.47778","","18.40404","","17.69106","17.95798","15.21008","","","","","","","","","","","9.28772","","","","17.69231","","","","","","",
